jan-feb,feb,reservoirlevel,jan,nov,jul,apr,year,district,sep,state_ut_name,capacity,jun-sep,oct-dec,oct,may,outflow,mar-may,population,dec,inflow,aug,annual,jun,mar,Water_Demand
33.6,16.3,470.0,17.3,4.9,194.0,7.4,2015.5,BAGPAT,88.2,UTTAR PRADESH,725.0,545.3,33.5,21.6,13.6,97.5,33.7,2371061.0,7.0,120.0,220.3,646.1,42.8,12.7,474211.54139035224
38.5,15.7,470.0,22.8,5.3,279.3,4.4,2015.5,JYOTIBA PHULE,145.5,UTTAR PRADESH,725.0,783.0,61.7,48.6,13.9,97.5,34.2,2371061.0,7.8,120.0,298.5,917.4,59.7,15.9,474189.3504734234
28.5,9.3,470.0,19.2,3.4,181.7,5.0,2015.5,GAUTAM BUDDHA,125.6,UTTAR PRADESH,725.0,572.8,44.6,35.8,6.0,97.5,23.4,2371061.0,5.4,120.0,228.6,669.3,36.9,12.4,474210.79788230296
26.0,9.5,470.0,16.5,2.9,224.7,4.4,2015.5,KANSHIRAM NAG,150.2,UTTAR PRADESH,725.0,701.5,61.9,53.4,13.2,97.5,29.0,2371061.0,5.6,120.0,274.6,818.4,52.0,11.4,474184.5482196238
49.0,19.0,470.0,30.0,4.5,402.9,9.0,2015.5,UDHAM SINGH N,203.8,UTTARANCHAL,725.0,1119.9,87.4,73.5,32.9,97.5,57.6,2371061.0,9.4,120.0,365.8,1313.9,147.4,15.7,474158.1132281452
21.9,11.7,470.0,10.2,5.5,169.0,6.4,2015.5,GURGAON,80.1,HARYANA,725.0,472.3,22.5,12.7,13.9,97.5,27.3,2371061.0,4.3,120.0,185.2,544.0,38.0,7.0,474231.19433032686
23.2,12.2,470.0,11.0,4.5,118.8,7.4,2015.5,HISAR,57.4,HARYANA,725.0,325.1,21.5,13.0,14.5,97.5,31.6,2371061.0,4.0,120.0,113.8,401.4,35.1,9.7,474245.84531947045
35.1,18.7,470.0,16.4,5.1,142.3,5.4,2015.5,JIND,85.6,HARYANA,725.0,415.6,25.7,15.8,14.9,97.5,32.7,2371061.0,4.8,120.0,147.0,509.1,40.7,12.4,474218.0711254521
51.7,21.4,470.0,30.3,5.9,197.8,8.9,2015.5,KARNAL,94.6,HARYANA,725.0,577.0,44.3,26.2,13.1,97.5,41.4,2371061.0,12.2,120.0,224.3,714.4,60.3,19.4,474220.66294310935
22.7,10.9,470.0,11.8,3.5,154.3,5.3,2015.5,MAHENDRAGARH,53.2,HARYANA,725.0,395.4,24.5,14.1,18.9,97.5,33.6,2371061.0,6.9,120.0,144.4,476.2,43.5,9.4,474216.4364893721
36.1,16.8,470.0,19.3,5.8,194.1,9.3,2015.5,ROHTAK,68.6,HARYANA,725.0,508.0,27.1,13.4,19.8,97.5,46.8,2371061.0,7.9,120.0,195.8,618.0,49.5,17.7,474222.14357093803
25.0,10.4,470.0,14.6,4.2,128.2,5.5,2015.5,BHIWANI,56.0,HARYANA,725.0,348.5,21.2,13.4,11.2,97.5,24.8,2371061.0,3.6,120.0,132.0,419.5,32.3,8.1,474258.0295562581
28.8,12.3,470.0,16.5,6.0,201.6,10.7,2015.5,FARIDABAD,121.7,HARYANA,725.0,600.2,31.4,18.7,16.1,97.5,37.2,2371061.0,6.7,120.0,234.7,697.6,42.2,10.4,474198.4096367487
48.1,19.4,470.0,28.7,5.2,202.3,9.8,2015.5,KURUKSHETRA,91.1,HARYANA,725.0,563.0,38.8,23.5,10.2,97.5,41.5,2371061.0,10.1,120.0,203.3,691.4,66.3,21.5,474203.27202270395
22.6,11.6,470.0,11.0,4.9,99.8,5.5,2015.5,SIRSA,37.6,HARYANA,725.0,242.1,21.1,13.4,12.1,97.5,27.7,2371061.0,2.8,120.0,81.7,313.5,23.0,10.1,474247.7215136509
35.0,15.6,470.0,19.4,5.9,194.4,9.6,2015.5,SONEPAT(RTK),85.2,HARYANA,725.0,534.3,34.2,20.4,16.7,97.5,40.7,2371061.0,7.9,120.0,208.5,644.2,46.2,14.4,474208.6202434589
32.9,15.2,470.0,17.7,3.9,128.3,5.6,2015.5,KAITHAL,73.4,HARYANA,725.0,384.0,23.0,14.2,8.5,97.5,26.6,2371061.0,4.9,120.0,140.1,466.5,42.2,12.5,474215.91836568934
36.4,15.8,470.0,20.6,4.7,176.2,9.5,2015.5,PANIPAT,86.5,HARYANA,725.0,521.7,34.0,21.8,9.9,97.5,32.0,2371061.0,7.5,120.0,203.9,624.1,55.1,12.6,474216.3506297481
17.8,8.7,470.0,9.1,3.5,150.1,3.0,2015.5,REWARI,69.1,HARYANA,725.0,435.8,20.5,13.2,9.9,97.5,18.1,2371061.0,3.8,120.0,183.5,492.2,33.1,5.2,474218.2319628628
27.7,11.0,470.0,16.7,3.6,104.3,6.8,2015.5,FATEHABAD,51.5,HARYANA,725.0,283.0,21.0,12.4,14.9,97.5,32.9,2371061.0,5.0,120.0,95.9,364.6,31.3,11.2,474246.3509243063
24.9,12.5,470.0,12.4,3.4,159.3,7.5,2015.5,JHAJJAR,72.4,HARYANA,725.0,417.3,19.0,11.0,10.6,97.5,27.8,2371061.0,4.6,120.0,151.2,489.0,34.4,9.7,474219.9807576577
19.0,9.6,470.0,9.4,4.1,167.2,5.2,2015.5,MEWAT,99.3,HARYANA,725.0,501.8,29.9,20.7,9.8,97.5,21.3,2371061.0,5.1,120.0,194.0,572.0,41.3,6.3,474236.3743440502
17.0,7.9,470.0,9.1,3.1,160.4,4.3,2015.5,PALWAL(FRD),86.6,HARYANA,725.0,446.9,26.3,20.0,7.7,97.5,17.9,2371061.0,3.2,120.0,171.8,508.1,28.1,5.9,474219.43246707664
32.7,16.3,470.0,16.4,5.6,220.7,8.9,2015.5,NEW DELHI,110.2,DELHI,725.0,636.2,34.7,20.5,19.3,97.5,43.5,2371061.0,8.6,120.0,245.5,747.1,59.8,15.3,474200.14438483794
32.7,16.3,470.0,16.4,5.6,220.7,8.9,2015.5,CENTRAL DELHI,110.2,DELHI,725.0,636.2,34.7,20.5,19.3,97.5,43.5,2371061.0,8.6,120.0,245.5,747.1,59.8,15.3,474211.50017217366
32.7,16.3,470.0,16.4,5.6,220.7,8.9,2015.5,EAST DELHI,110.2,DELHI,725.0,636.2,34.7,20.5,19.3,97.5,43.5,2371061.0,8.6,120.0,245.5,747.1,59.8,15.3,474191.05635683564
32.7,16.3,470.0,16.4,5.6,220.7,8.9,2015.5,NORTH DELHI,110.2,DELHI,725.0,636.2,34.7,20.5,19.3,97.5,43.5,2371061.0,8.6,120.0,245.5,747.1,59.8,15.3,474205.63959934603
32.7,16.3,470.0,16.4,5.6,220.7,8.9,2015.5,NE DELHI,110.2,DELHI,725.0,636.2,34.7,20.5,19.3,97.5,43.5,2371061.0,8.6,120.0,245.5,747.1,59.8,15.3,474216.4364275428
32.7,16.3,470.0,16.4,5.6,220.7,8.9,2015.5,SW DELHI,110.2,DELHI,725.0,636.2,34.7,20.5,19.3,97.5,43.5,2371061.0,8.6,120.0,245.5,747.1,59.8,15.3,474187.2901676544
32.7,16.3,470.0,16.4,5.6,220.7,8.9,2015.5,NW DELHI,110.2,DELHI,725.0,636.2,34.7,20.5,19.3,97.5,43.5,2371061.0,8.6,120.0,245.5,747.1,59.8,15.3,474205.2113385853
32.7,16.3,470.0,16.4,5.6,220.7,8.9,2015.5,SOUTH DELHI,110.2,DELHI,725.0,636.2,34.7,20.5,19.3,97.5,43.5,2371061.0,8.6,120.0,245.5,747.1,59.8,15.3,474205.9638279425
32.7,16.3,470.0,16.4,5.6,220.7,8.9,2015.5,WEST DELHI,110.2,DELHI,725.0,636.2,34.7,20.5,19.3,97.5,43.5,2371061.0,8.6,120.0,245.5,747.1,59.8,15.3,474211.18322871777
28.9,17.4,470.0,11.5,2.7,109.6,8.0,2015.5,BATHINDA,62.5,PUNJAB,725.0,321.0,27.3,19.2,9.7,97.5,30.7,2371061.0,5.4,120.0,115.4,407.9,33.5,13.0,474224.9154928913
30.2,14.5,470.0,15.7,5.1,128.4,9.3,2015.5,FEROZEPUR,67.9,PUNJAB,725.0,352.3,27.1,12.3,15.4,97.5,46.0,2371061.0,9.7,120.0,124.7,455.6,31.3,21.3,474219.3104338692
37.6,19.3,470.0,18.3,4.7,160.5,10.4,2015.5,SANGRUR,85.7,PUNJAB,725.0,436.8,38.0,20.4,18.7,97.5,45.0,2371061.0,12.9,120.0,145.8,557.4,44.8,15.9,474227.5544156562
30.4,14.3,470.0,16.1,3.8,120.0,8.1,2015.5,FARIDKOT,65.3,PUNJAB,725.0,325.1,21.1,9.8,13.9,97.5,39.0,2371061.0,7.5,120.0,103.8,415.6,36.0,17.0,474239.48484673235
34.7,13.4,470.0,21.3,3.1,123.0,9.7,2015.5,MOGA,63.8,PUNJAB,725.0,354.0,31.5,20.9,15.7,97.5,40.4,2371061.0,7.5,120.0,133.5,460.6,33.7,15.0,474234.5199285035
29.4,12.7,470.0,16.7,3.5,113.0,7.0,2015.5,MUKTSAR,60.1,PUNJAB,725.0,311.8,22.2,11.2,10.9,97.5,36.1,2371061.0,7.5,120.0,107.5,399.5,31.2,18.2,474241.589482095
30.7,18.4,470.0,12.3,2.4,110.9,7.2,2015.5,MANSA,70.8,PUNJAB,725.0,334.8,26.9,18.2,8.9,97.5,27.4,2371061.0,6.3,120.0,122.8,419.8,30.3,11.3,474229.29475278425
31.6,16.9,470.0,14.7,3.9,129.4,11.5,2015.5,BARNALA,78.4,PUNJAB,725.0,355.6,31.1,18.3,9.6,97.5,31.1,2371061.0,8.9,120.0,117.5,449.4,30.3,10.0,474235.4575369716
36.3,18.3,470.0,18.0,4.5,133.6,10.4,2015.5,TARN TARAN,68.3,PUNJAB,725.0,336.8,31.8,17.8,12.4,97.5,44.3,2371061.0,9.5,120.0,111.4,449.2,23.5,21.5,474236.085724733
2.9,1.7,470.0,1.2,3.2,88.6,3.2,2015.5,BARMER,40.7,RAJASTHAN,725.0,243.4,7.7,4.1,9.1,97.5,14.6,2371061.0,0.4,120.0,86.7,268.6,27.4,2.3,474244.07148581976
11.9,7.8,470.0,4.1,2.5,85.7,4.1,2015.5,BIKANER,39.2,RAJASTHAN,725.0,228.7,9.3,4.4,14.3,97.5,24.1,2371061.0,2.4,120.0,74.6,274.0,29.2,5.7,474269.33274511143
13.6,7.4,470.0,6.2,2.4,126.6,4.9,2015.5,CHURU,47.7,RAJASTHAN,725.0,313.7,14.7,9.9,16.4,97.5,27.6,2371061.0,2.4,120.0,101.7,369.6,37.7,6.3,474245.8533292091
2.9,1.1,470.0,1.8,7.6,161.1,1.4,2015.5,JALORE,66.4,RAJASTHAN,725.0,394.2,17.8,9.2,8.2,97.5,12.2,2371061.0,1.0,120.0,132.2,427.1,34.5,2.6,474223.45196502795
6.0,3.1,470.0,2.9,2.7,109.5,5.2,2015.5,JODHPUR,42.5,RAJASTHAN,725.0,274.5,8.6,4.9,11.1,97.5,19.0,2371061.0,1.0,120.0,94.6,308.1,27.9,2.7,474253.83053608635
9.6,5.5,470.0,4.1,2.6,142.6,4.7,2015.5,NAGAUR,47.4,RAJASTHAN,725.0,348.5,13.3,7.9,15.3,97.5,22.7,2371061.0,2.8,120.0,116.0,394.1,42.5,2.7,474228.9181832978
6.2,2.5,470.0,3.7,4.6,177.3,2.7,2015.5,PALI,74.6,RAJASTHAN,725.0,446.7,17.7,11.9,9.5,97.5,15.1,2371061.0,1.2,120.0,152.9,485.7,41.9,2.9,474237.3758460374
16.1,8.6,470.0,7.5,3.6,103.4,4.9,2015.5,HANUMANGARH,33.5,RAJASTHAN,725.0,252.5,9.4,3.4,13.0,97.5,23.6,2371061.0,2.4,120.0,83.4,301.6,32.2,5.7,474259.5009557901
5.7,2.0,470.0,3.7,2.5,171.0,2.2,2015.5,AJMER,60.0,RAJASTHAN,725.0,429.6,13.7,9.7,8.9,97.5,13.2,2371061.0,1.5,120.0,155.0,462.2,43.6,2.1,474223.6481768165
19.8,10.2,470.0,9.6,4.1,196.9,5.5,2015.5,ALWAR,100.9,RAJASTHAN,725.0,555.3,28.9,20.0,15.8,97.5,26.9,2371061.0,4.8,120.0,213.3,630.9,44.2,5.6,474224.6187612924
3.3,0.5,470.0,2.8,12.6,284.3,0.9,2015.5,BANSWARA,147.3,RAJASTHAN,725.0,831.8,40.2,24.4,5.2,97.5,7.7,2371061.0,3.2,120.0,302.5,883.0,97.7,1.6,474193.9028092694
18.2,8.9,470.0,9.3,3.4,184.7,3.8,2015.5,BHARATPUR,102.7,RAJASTHAN,725.0,557.6,25.0,17.7,11.2,97.5,20.3,2371061.0,3.9,120.0,229.8,621.1,40.4,5.3,474224.1856016
8.6,3.8,470.0,4.8,8.0,213.6,3.0,2015.5,BHILWARA,89.6,RAJASTHAN,725.0,580.9,23.4,11.7,10.4,97.5,17.3,2371061.0,3.7,120.0,217.7,630.2,60.0,3.9,474234.0229298265
8.9,3.3,470.0,5.6,8.3,256.6,2.3,2015.5,BUNDI,101.3,RAJASTHAN,725.0,655.9,28.6,16.7,6.6,97.5,12.2,2371061.0,3.6,120.0,235.8,705.6,62.2,3.3,474205.06111884
5.8,1.5,470.0,4.3,13.2,249.9,3.3,2015.5,CHITTORGARH,118.4,RAJASTHAN,725.0,709.7,33.7,18.1,10.1,97.5,16.1,2371061.0,2.4,120.0,269.9,765.3,71.5,2.7,474194.0076383564
2.3,0.6,470.0,1.7,12.6,228.5,1.2,2015.5,DUNGARPUR,110.3,RAJASTHAN,725.0,637.8,30.1,14.8,4.6,97.5,7.6,2371061.0,2.7,120.0,221.9,677.8,77.1,1.8,474201.39985570376
14.2,7.5,470.0,6.7,2.7,206.9,3.9,2015.5,JAIPUR,73.1,RAJASTHAN,725.0,524.6,17.1,11.8,15.0,97.5,21.3,2371061.0,2.6,120.0,192.5,577.2,52.1,2.4,474212.19689715037
9.1,2.3,470.0,6.8,11.6,285.8,1.4,2015.5,JHALAWAR,149.4,RAJASTHAN,725.0,855.1,44.2,27.0,7.0,97.5,11.8,2371061.0,5.6,120.0,335.8,920.2,84.1,3.4,474185.28398290585
16.8,9.1,470.0,7.7,3.5,153.1,5.0,2015.5,JHUNJHUNU,60.0,RAJASTHAN,725.0,410.0,22.2,13.3,20.7,97.5,32.0,2371061.0,5.4,120.0,144.0,481.0,52.9,6.3,474233.3865197482
10.0,3.2,470.0,6.8,10.6,275.2,2.5,2015.5,KOTA,124.5,RAJASTHAN,725.0,746.3,39.0,24.9,6.9,97.5,12.6,2371061.0,3.5,120.0,276.8,807.9,69.8,3.2,474200.05190799333
13.7,6.4,470.0,7.3,4.7,253.4,2.9,2015.5,SAWAI MADHOPUR,92.2,RAJASTHAN,725.0,664.0,27.7,19.4,9.8,97.5,15.6,2371061.0,3.6,120.0,264.5,721.0,53.9,2.9,474214.2468324904
15.5,8.3,470.0,7.2,3.8,167.1,4.7,2015.5,SIKAR,53.2,RAJASTHAN,725.0,402.5,17.8,10.7,19.1,97.5,28.0,2371061.0,3.3,120.0,134.0,463.8,48.2,4.2,474231.8250189188
5.6,1.5,470.0,4.1,8.6,332.0,2.7,2015.5,SIROHI,151.4,RAJASTHAN,725.0,868.6,23.2,12.9,10.1,97.5,16.0,2371061.0,1.7,120.0,313.0,913.4,72.2,3.2,474201.27034077153
10.3,5.3,470.0,5.0,4.9,219.7,3.0,2015.5,TONK,79.7,RAJASTHAN,725.0,566.0,21.8,13.9,10.1,97.5,15.8,2371061.0,3.0,120.0,210.5,613.9,56.1,2.7,474214.0384316676
4.8,2.0,470.0,2.8,11.1,207.5,2.2,2015.5,UDAIPUR,106.5,RAJASTHAN,725.0,591.3,28.9,15.2,8.2,97.5,14.7,2371061.0,2.6,120.0,203.7,639.7,73.6,4.3,474241.30669166596
18.1,9.5,470.0,8.6,4.3,211.7,2.5,2015.5,DHOLPUR,117.7,RAJASTHAN,725.0,650.0,35.9,26.3,8.6,97.5,18.1,2371061.0,5.3,120.0,266.1,722.1,54.5,7.0,474212.12167347764
10.3,3.2,470.0,7.1,9.7,295.3,1.7,2015.5,BARAN,120.0,RAJASTHAN,725.0,792.2,39.2,25.2,6.5,97.5,11.0,2371061.0,4.3,120.0,303.6,852.7,73.3,2.8,474184.23342443584
15.7,7.0,470.0,8.7,4.7,237.0,4.1,2015.5,DAUSA,94.5,RAJASTHAN,725.0,612.1,25.9,17.1,12.8,97.5,21.1,2371061.0,4.1,120.0,228.2,674.8,52.4,4.2,474199.8860750194
6.2,2.2,470.0,4.0,6.9,176.8,2.6,2015.5,RAJSAMAND,83.5,RAJASTHAN,725.0,506.0,23.7,13.7,12.3,97.5,18.6,2371061.0,3.1,120.0,177.6,554.5,68.1,3.7,474227.44972415245
16.8,7.7,470.0,9.1,5.4,220.5,2.4,2015.5,KARAULI,96.3,RAJASTHAN,725.0,637.4,26.2,17.0,9.9,97.5,15.8,2371061.0,3.8,120.0,269.8,696.2,50.8,3.5,474206.22037214675
4.8,1.2,470.0,3.6,16.4,283.3,3.3,2015.5,PRATAPGARH(CHT,163.8,RAJASTHAN,725.0,845.8,52.2,32.8,5.8,97.5,12.5,2371061.0,3.0,120.0,290.4,915.3,108.3,3.4,474193.6850049409
16.0,8.5,470.0,7.5,13.4,290.6,5.9,2015.5,BETUL,197.5,MADHYA PRADESH,725.0,918.5,72.7,49.4,6.4,97.5,21.6,2371061.0,9.9,120.0,293.4,1028.8,137.0,9.3,474179.92737624573
22.2,8.2,470.0,14.0,11.9,356.2,1.4,2015.5,VIDISHA,162.5,MADHYA PRADESH,725.0,1005.0,46.7,24.0,4.4,97.5,10.9,2371061.0,10.8,120.0,376.0,1084.8,110.3,5.1,474168.86671087344
17.5,7.1,470.0,10.4,3.9,221.5,1.3,2015.5,BHIND,147.0,MADHYA PRADESH,725.0,685.5,50.3,39.5,4.6,97.5,10.1,2371061.0,6.9,120.0,261.4,763.4,55.6,4.2,474193.26706281933
17.6,8.5,470.0,9.1,4.1,246.0,3.4,2015.5,DATIA,174.6,MADHYA PRADESH,725.0,775.8,51.8,39.8,6.6,97.5,15.0,2371061.0,7.9,120.0,293.0,860.2,62.2,5.0,474176.90652775316
11.5,4.0,470.0,7.5,13.5,311.6,1.3,2015.5,DEWAS,179.6,MADHYA PRADESH,725.0,949.8,58.8,34.4,6.2,97.5,11.3,2371061.0,10.9,120.0,330.7,1031.4,127.9,3.8,474170.46985047933
4.3,1.0,470.0,3.3,11.1,266.3,0.8,2015.5,DHAR,172.6,MADHYA PRADESH,725.0,826.8,48.7,34.8,4.1,97.5,6.3,2371061.0,2.8,120.0,261.5,886.1,126.4,1.4,474198.02898794325
19.2,7.1,470.0,12.1,10.6,336.6,2.7,2015.5,GUNA,163.1,MADHYA PRADESH,725.0,943.0,48.5,28.6,8.6,97.5,17.6,2371061.0,9.3,120.0,356.0,1028.3,87.3,6.3,474177.3859374413
23.1,8.6,470.0,14.5,5.1,258.0,3.7,2015.5,GWALIOR,171.1,MADHYA PRADESH,725.0,790.6,54.8,41.5,8.2,97.5,17.4,2371061.0,8.2,120.0,289.7,885.9,71.8,5.5,474177.02761221287
8.2,2.3,470.0,5.9,14.1,270.9,1.2,2015.5,INDORE,181.5,MADHYA PRADESH,725.0,839.7,58.1,38.3,8.3,97.5,11.3,2371061.0,5.7,120.0,266.9,917.3,120.4,1.8,474188.07680925855
2.9,0.3,470.0,2.6,12.4,240.6,0.9,2015.5,JHABUA,148.2,MADHYA PRADESH,725.0,745.3,55.0,39.0,7.8,97.5,9.6,2371061.0,3.6,120.0,248.3,812.8,108.2,0.9,474200.6481737973
6.7,1.8,470.0,4.9,13.0,276.7,3.9,2015.5,MANDSAUR,144.7,MADHYA PRADESH,725.0,780.0,52.1,35.8,3.6,97.5,11.3,2371061.0,3.3,120.0,276.9,850.1,81.7,3.8,474184.226425638
19.2,7.5,470.0,11.7,3.0,236.0,2.6,2015.5,MORENA,135.4,MADHYA PRADESH,725.0,708.2,35.2,25.8,6.5,97.5,14.4,2371061.0,6.4,120.0,284.1,777.0,52.7,5.3,474201.91225105943
11.4,4.1,470.0,7.3,14.6,268.1,2.0,2015.5,KHANDWA,178.4,MADHYA PRADESH,725.0,850.8,60.3,35.4,9.7,97.5,17.5,2371061.0,10.3,120.0,279.0,940.0,125.3,5.8,474184.6570871845
7.8,2.8,470.0,5.0,10.7,229.2,1.4,2015.5,KHARGONE,160.5,MADHYA PRADESH,725.0,758.5,50.0,31.5,7.1,97.5,10.6,2371061.0,7.8,120.0,237.3,826.9,131.5,2.1,474183.9552970217
19.6,9.4,470.0,10.2,9.9,373.1,1.8,2015.5,RAISEN,206.9,MADHYA PRADESH,725.0,1114.8,51.5,32.9,6.4,97.5,14.6,2371061.0,8.7,120.0,405.9,1200.5,128.9,6.4,474161.6028736035
14.0,3.9,470.0,10.1,14.6,301.5,1.4,2015.5,RAJGARH,154.6,MADHYA PRADESH,725.0,890.2,50.7,27.0,5.6,97.5,11.8,2371061.0,9.1,120.0,339.5,966.7,94.6,4.8,474187.0128452637
6.6,1.9,470.0,4.7,12.7,295.4,2.0,2015.5,RATLAM,172.8,MADHYA PRADESH,725.0,871.3,60.7,41.1,5.1,97.5,9.2,2371061.0,6.9,120.0,299.2,947.8,103.9,2.1,474194.1255124317
15.8,6.8,470.0,9.0,14.2,349.6,1.2,2015.5,SEHORE,201.3,MADHYA PRADESH,725.0,1067.5,56.9,33.5,7.0,97.5,12.4,2371061.0,9.2,120.0,391.5,1152.6,125.1,4.2,474173.35302052036
13.5,3.3,470.0,10.2,11.6,299.0,1.8,2015.5,SHAJAPUR,163.0,MADHYA PRADESH,725.0,873.9,49.6,29.2,6.9,97.5,12.4,2371061.0,8.8,120.0,316.3,949.4,95.6,3.7,474169.35830632044
19.8,6.8,470.0,13.0,7.5,276.1,2.3,2015.5,SHIVPURI,153.2,MADHYA PRADESH,725.0,779.8,47.0,31.8,6.9,97.5,12.8,2371061.0,7.7,120.0,280.0,859.4,70.5,3.6,474182.75674960087
8.5,2.1,470.0,6.4,12.9,276.6,0.8,2015.5,UJJAIN,160.8,MADHYA PRADESH,725.0,833.7,55.3,35.0,5.4,97.5,8.2,2371061.0,7.4,120.0,291.6,905.7,104.7,2.0,474192.6553526721
18.8,7.0,470.0,11.8,8.3,338.5,2.5,2015.5,BHOPAL,192.4,MADHYA PRADESH,725.0,998.6,51.6,33.8,9.7,97.5,18.7,2371061.0,9.5,120.0,355.9,1087.7,111.8,6.5,474174.4428595091
15.2,6.2,470.0,9.0,14.2,340.6,0.9,2015.5,HARDA,211.6,MADHYA PRADESH,725.0,1042.3,60.4,37.0,6.4,97.5,10.4,2371061.0,9.2,120.0,379.8,1128.3,110.3,3.1,474170.3954768631
7.3,2.8,470.0,4.5,12.3,264.5,2.3,2015.5,NEEMUCH,138.9,MADHYA PRADESH,725.0,747.4,47.0,31.2,6.1,97.5,12.1,2371061.0,3.5,120.0,258.8,813.8,85.2,3.7,474235.22231490654
13.1,3.3,470.0,9.8,4.9,271.8,2.2,2015.5,SHEOPUR,108.3,MADHYA PRADESH,725.0,727.4,38.1,27.7,6.8,97.5,13.3,2371061.0,5.5,120.0,278.2,791.9,69.1,4.3,474204.59390510694
3.7,0.8,470.0,2.9,10.8,198.0,0.9,2015.5,BARWANI,137.2,MADHYA PRADESH,725.0,635.4,52.1,35.5,7.2,97.5,10.0,2371061.0,5.8,120.0,194.6,701.2,105.6,1.9,474219.3106564018
13.7,6.5,470.0,7.2,5.5,315.6,0.7,2015.5,ASHOKNAGAR(GNA,164.3,MADHYA PRADESH,725.0,865.1,42.4,25.1,1.8,97.5,5.5,2371061.0,11.8,120.0,314.0,926.7,71.2,3.0,474194.94501763495
7.1,2.9,470.0,4.2,16.2,223.9,2.1,2015.5,BURHANPUR,149.6,MADHYA PRADESH,725.0,784.2,72.8,45.7,16.2,97.5,25.0,2371061.0,10.9,120.0,251.8,889.1,158.9,6.7,474195.6789125131
6.1,2.2,470.0,3.9,11.0,270.8,1.7,2015.5,ALIRAJPUR(JBA),157.3,MADHYA PRADESH,725.0,799.0,46.8,30.8,8.3,97.5,11.7,2371061.0,5.0,120.0,257.0,863.6,113.9,1.7,474188.5623075536
30.2,12.6,470.0,17.6,9.2,317.3,3.1,2015.5,CHHATARPUR,203.1,MADHYA PRADESH,725.0,985.0,51.8,34.2,5.3,97.5,14.4,2371061.0,8.4,120.0,369.6,1081.4,95.0,6.0,474177.52469220496
32.2,14.7,470.0,17.5,16.2,283.6,8.0,2015.5,CHHINDWARA,174.4,MADHYA PRADESH,725.0,882.8,72.5,43.5,8.8,97.5,34.1,2371061.0,12.8,120.0,278.0,1021.6,146.8,17.3,474168.18674785463
29.6,11.4,470.0,18.2,7.9,355.1,3.7,2015.5,JABALPUR,199.5,MADHYA PRADESH,725.0,1090.3,49.8,32.9,7.6,97.5,22.7,2371061.0,9.0,120.0,411.1,1192.4,124.6,11.4,474156.46681393264
21.4,10.6,470.0,10.8,7.9,353.7,2.0,2015.5,NARSINGHPUR,217.3,MADHYA PRADESH,725.0,1067.1,44.1,30.0,6.0,97.5,13.8,2371061.0,6.2,120.0,383.0,1146.4,113.1,5.8,474158.5813645217
37.3,14.8,470.0,22.5,7.8,358.7,2.5,2015.5,PANNA,210.2,MADHYA PRADESH,725.0,1072.1,47.0,31.4,4.1,97.5,15.3,2371061.0,7.8,120.0,391.4,1171.7,111.8,8.7,474161.7237413939
31.9,13.9,470.0,18.0,8.8,307.0,3.0,2015.5,REWA,216.6,MADHYA PRADESH,725.0,971.7,46.8,31.4,4.7,97.5,18.1,2371061.0,6.6,120.0,326.7,1068.5,121.4,10.4,474194.3715856668
30.0,12.2,470.0,17.8,11.5,352.6,2.3,2015.5,SAGAR,197.8,MADHYA PRADESH,725.0,1088.1,54.9,33.3,6.9,97.5,19.2,2371061.0,10.1,120.0,410.0,1192.2,127.7,10.0,474140.1823480741
38.8,15.7,470.0,23.1,8.6,305.7,3.8,2015.5,SATNA,193.8,MADHYA PRADESH,725.0,953.2,46.2,32.1,4.6,97.5,17.9,2371061.0,5.5,120.0,333.0,1056.1,120.7,9.5,474179.32760190376
37.1,18.7,470.0,18.4,15.9,357.9,9.6,2015.5,SEONI,192.8,MADHYA PRADESH,725.0,1038.4,74.2,44.4,9.8,97.5,42.1,2371061.0,13.9,120.0,324.1,1191.8,163.6,22.7,474142.7678412881
42.6,19.1,470.0,23.5,6.2,313.8,5.0,2015.5,SHAHDOL,194.1,MADHYA PRADESH,725.0,994.7,46.8,31.5,7.7,97.5,25.8,2371061.0,9.1,120.0,364.2,1109.9,122.6,13.1,474162.36568134214
35.4,14.7,470.0,20.7,8.0,323.3,3.4,2015.5,SIDHI,231.4,MADHYA PRADESH,725.0,1016.4,50.8,35.5,9.4,97.5,24.4,2371061.0,7.3,120.0,332.6,1127.0,129.1,11.6,474176.26450596965
27.2,7.1,470.0,20.1,7.4,281.9,1.8,2015.5,TIKAMGARH,155.7,MADHYA PRADESH,725.0,853.2,46.9,29.4,4.9,97.5,11.2,2371061.0,10.1,120.0,332.8,938.5,82.8,4.5,474184.867800191
33.6,13.7,470.0,19.9,5.0,354.4,2.2,2015.5,KATNI,193.6,MADHYA PRADESH,725.0,1051.3,41.6,30.9,3.3,97.5,14.6,2371061.0,5.7,120.0,391.1,1141.1,112.2,9.1,474153.1875522207
48.2,21.5,470.0,26.7,9.7,339.8,7.4,2015.5,UMARIA,214.0,MADHYA PRADESH,725.0,1093.9,62.1,38.7,7.9,97.5,31.5,2371061.0,13.7,120.0,415.2,1235.7,124.9,16.2,474147.3519629074
36.7,16.5,470.0,20.2,9.2,360.3,5.6,2015.5,DAMOH,190.0,MADHYA PRADESH,725.0,1071.0,51.1,32.6,5.3,97.5,21.8,2371061.0,9.3,120.0,399.1,1180.6,121.6,10.9,474166.81097748934
